ID;Island_name;CountryISO;Longitude_centroid;Latitude_centroid;Area;Current_isolation;Past_isolation;Climate_velocity;Temperature_mean;Temperature_sd;Precipitation_mean;Precipitation_sd;Elevation_sd;Richness_mammal;Richness_bat;Richness_nonVol;SIE_mammal;SIE_bats;SIE_nonVol;pSIE_mammal;pSIE_bats;pSIE_nonVol;bioregion;bioregion_SIE
6225;Calder Island;AUS;149.62;-20.77;1.65;-0.77;0;10.48;23.92;1.12;1664.65;24.48;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6226;Brampton Island;AUS;149.27;-20.81;4.86;-0.99;0;12.38;23.80;1.73;1753.00;124.45;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6228;Cockermouth Island;AUS;149.40;-20.77;1.88;-0.89;0;11.91;23.65;0.50;1781.50;24.50;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6229;Carlisle Island;AUS;149.29;-20.79;5.98;-0.97;0;11.31;23.28;3.71;1922.00;100.28;0.00;3;2;1;0;0;0;0.00;0.00;0.00;Australian;Australian
6231;Wigton Island;AUS;149.47;-20.74;2.01;-0.84;0;11.43;23.90;1.00;1707.00;10.00;15.21;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6242;Rabbit Island;AUS;148.90;-20.84;5.38;-1.22;0;13.02;23.87;0.47;1724.67;25.81;0.57;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6256;Thomas Island;AUS;149.11;-20.55;2.40;-0.97;0;12.38;23.85;1.50;1845.00;48.00;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6258;Linne Island;AUS;149.18;-20.68;2.59;-0.99;0;12.86;23.65;0.50;1898.00;20.00;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6263;Goldsmith Island;AUS;149.15;-20.68;4.68;-1.01;0;12.38;23.85;1.12;1818.17;78.96;35.87;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6268;Blacksmith Island;AUS;149.07;-20.64;3.10;-1.03;0;12.38;23.87;0.47;1832.33;34.87;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6276;North Molle Island;AUS;148.82;-20.23;2.71;-0.98;0;10.95;23.97;1.89;1737.00;61.75;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6281;Border Island;AUS;149.03;-20.16;3.29;-0.85;0;11.19;24.10;1.41;1813.50;80.79;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6292;Hook Island;AUS;148.92;-20.12;56.58;-0.89;0;6.62;23.63;4.30;1856.00;175.16;72.20;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6297;Hayman Island;AUS;148.89;-20.05;3.87;-0.87;0;12.86;23.93;1.79;1688.25;88.39;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6307;Lupton Island;AUS;149.11;-20.27;1.29;-0.86;0;12.38;24.18;0.89;1804.00;40.85;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6312;Cid Island;AUS;148.92;-20.26;2.97;-0.95;0;12.62;23.93;1.25;1473.00;9.09;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6318;Haslewood Island;AUS;149.09;-20.28;8.48;-0.88;0;10.37;23.99;1.10;1913.56;58.24;11.51;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6319;Whitsunday Island;AUS;148.98;-20.26;108.53;-0.92;0;4.66;23.66;4.04;1914.83;180.43;54.25;2;1;1;0;0;0;0.00;0.00;0.00;Australian;Australian
6320;Mansell Island;AUS;149.13;-20.47;1.31;-0.93;0;13.33;24.00;1.27;1811.08;38.80;115.40;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6326;Pentecost Island;AUS;149.03;-20.40;1.33;-0.95;0;12.38;23.87;2.16;1841.28;30.73;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6328;Shaw Island;AUS;149.08;-20.49;16.95;-0.97;0;10.79;23.79;3.28;1898.91;141.65;11.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6331;Lindeman Island;AUS;149.04;-20.45;6.98;-0.97;0;10.46;23.80;1.85;1895.43;54.42;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6339;Dent Island;AUS;148.93;-20.36;4.38;-0.99;0;12.86;23.98;0.75;1804.80;45.82;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6342;Long Island;AUS;148.86;-20.37;10.86;-1.02;0;11.71;23.76;2.37;1927.23;110.28;0.40;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6343;Hamilton Island;AUS;148.96;-20.35;8.35;-0.97;0;12.30;23.99;1.51;1823.80;100.19;0.36;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6345;Gloucester Island;AUS;148.46;-20.01;27.42;-1.04;0;5.44;23.35;6.14;1455.57;131.07;152.50;2;1;1;0;0;0;0.00;0.00;0.00;Australian;Australian
6365;Magnetic Island;AUS;146.83;-19.14;52.19;-1.19;0;4.94;24.06;6.18;1373.10;147.89;129.51;9;6;3;0;0;0;0.00;0.00;0.00;Australian;Australian
6366;Havannah Island;AUS;146.54;-18.84;2.20;-1.17;0;13.81;24.48;1.74;1840.97;59.94;74.07;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6369;Rattlesnake Island;AUS;146.61;-19.03;1.84;-1.24;0;13.33;24.67;0.36;1460.15;40.27;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6510;Bentinck Island;AUS;139.49;-17.07;140.33;-1.25;0;14.02;26.40;0.15;1168.51;26.81;0.47;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
6515;Fitzroy Island;AUS;145.99;-16.93;3.39;-1.00;0;10.00;24.47;1.25;2955.33;58.15;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6530;Mornington Island;AUS;139.40;-16.56;1001.01;-1.02;0;10.37;26.47;0.72;1257.30;53.07;19.13;3;1;2;0;0;0;0.00;0.00;0.00;Australian;Australian
6594;Great Palm Island;AUS;146.62;-18.74;57.82;-1.08;0;7.11;23.77;6.35;2004.38;211.00;22.90;5;4;1;0;0;0;0.00;0.00;0.00;Australian;Australian
6595;Curacoa Island;AUS;146.55;-18.67;5.21;-1.09;0;11.91;24.15;2.63;2066.67;104.66;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6596;Fantome Island;AUS;146.52;-18.69;7.74;-1.12;0;12.29;24.30;2.22;1979.27;74.14;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6597;Orpheus Island;AUS;146.50;-18.62;14.45;-1.11;0;12.44;24.33;1.48;2177.14;75.25;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6598;Pelorus Island;AUS;146.50;-18.55;3.91;-1.07;0;10.00;24.13;3.27;2354.25;47.52;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6603;NA;AUS;146.17;-18.41;1.56;-1.23;0;13.33;24.50;0.00;1785.50;7.50;0.70;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6604;NA;AUS;146.19;-18.41;6.42;-1.22;0;13.02;24.50;0.00;1769.67;35.83;59.92;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6606;NA;AUS;146.18;-18.43;2.11;-1.23;0;13.33;24.50;0.00;1736.65;22.39;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6615;Goold Island;AUS;146.17;-18.17;8.59;-1.18;0;12.79;23.90;3.68;2938.56;204.49;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6616;NA;AUS;146.17;-18.38;9.70;-1.23;0;13.18;24.50;0.00;1841.83;21.44;0.50;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6617;Hinchinbrook Island;AUS;146.24;-18.36;399.16;-1.19;0;3.78;23.64;10.87;2423.34;431.90;200.36;10;7;3;0;0;0;0.00;0.00;0.00;Australian;Australian
6618;Bedarra Island;AUS;146.15;-18.00;1.17;-1.16;0;12.38;24.46;1.29;3059.13;83.24;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6621;Dunk Island;AUS;146.16;-17.94;7.82;-1.14;0;9.99;24.29;2.02;3428.78;201.44;36.20;3;1;2;0;0;0;0.00;0.00;0.00;Australian;Australian
6708;Wednesday Island;AUS;142.31;-10.53;8.78;-0.76;0;12.61;26.69;0.87;1899.44;42.00;13.45;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6710;Goods Island;AUS;142.16;-10.56;2.41;-0.77;0;15.48;26.70;0.82;1729.00;32.26;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6711;Thursday Island;AUS;142.22;-10.58;3.86;-0.78;0;15.60;26.70;0.58;1748.17;23.51;0.66;3;3;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6712;Hammond Island;AUS;142.21;-10.55;16.50;-0.77;0;14.52;26.58;1.66;1869.12;105.74;0.53;2;2;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6724;Hawkesbury Island;AUS;142.13;-10.37;5.27;-0.71;0;15.33;26.62;0.90;1898.83;46.60;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6731;Mount Adolphus Island;AUS;142.65;-10.64;7.63;-0.78;0;14.60;26.53;0.97;2000.00;48.82;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6735;Horn Island;AUS;142.28;-10.61;54.58;-0.78;0;9.05;26.65;1.10;1839.67;99.26;3.16;2;2;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6736;Friday Island;AUS;142.16;-10.60;5.46;-0.78;0;15.56;26.70;0.63;1713.00;28.28;0.00;2;1;1;0;0;0;0.00;0.00;0.00;Australian;Australian
6737;Little Adolphus Island;AUS;142.62;-10.60;1.71;-0.77;0;15.24;26.65;0.50;1886.00;4.00;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6758;Mount Ernest Island;AUS;142.48;-10.25;1.98;-0.69;0;15.24;26.57;0.94;1961.67;25.25;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6783;Badu Island;AUS;142.15;-10.12;102.53;-0.67;0;6.92;26.62;1.50;1954.31;117.95;22.39;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6784;Moa Island;AUS;142.27;-10.18;172.17;-0.68;0;6.63;26.60;2.00;1929.95;129.19;23.70;6;6;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6820;Meer Island;AUS;144.05;-9.92;4.51;-0.54;0;6.40;26.42;1.60;1391.80;34.80;1.30;1;0;1;0;0;0;0.00;0.00;0.00;Oceanina;Ori+Ocea+Mad+Afro+Sah
6850;Dauan Island;AUSPN;142.54;-9.42;4.02;-0.92;0;9.18;26.27;2.62;1616.50;48.90;34.47;1;1;0;0;0;0;0.00;0.00;0.00;Oceanina;Ori+Ocea+Mad+Afro+Sah
6861;Turnagain Island;AUS;142.29;-9.56;12.43;-0.85;0;12.14;26.50;0.00;1727.62;20.65;0.47;1;1;0;0;0;0;0.00;0.00;0.00;Oceanina;Ori+Ocea+Mad+Afro+Sah
6870;Boigu Island;AUSPN;142.22;-9.27;73.07;-1.04;0;9.57;26.38;0.41;1601.74;19.36;1.09;2;2;0;0;0;0;0.00;0.00;0.00;Oceanina;Ori+Ocea+Mad+Afro+Sah
6884;Saibai Island;AUSPN;142.69;-9.40;105.73;-0.90;0;10.50;26.50;0.18;1492.65;25.40;0.00;2;2;0;0;0;0;0.00;0.00;0.00;Oceanina;Ori+Ocea+Mad+Afro+Sah
6893;Turtle Head Island;AUS;142.68;-10.93;13.51;-0.87;0;14.59;26.54;0.49;1834.46;50.12;0.42;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6908;Albany Island;AUS;142.60;-10.73;6.38;-0.81;0;14.76;26.52;0.69;1914.67;60.48;0.41;3;2;1;0;0;0;0.00;0.00;0.00;Australian;Australian
6911;Possession Island;AUS;142.40;-10.73;5.39;-0.83;0;15.43;26.67;0.45;1746.86;13.08;0.73;2;2;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6912;Entrance Island;AUS;142.29;-10.72;6.20;-0.82;0;12.66;26.67;0.45;1681.29;35.11;0.58;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
6913;Prince of Wales Island;AUS;142.19;-10.68;203.19;-0.80;0;4.41;26.46;2.66;1781.49;130.12;37.88;7;7;0;0;0;0;0.00;0.00;0.00;Australian;Australian
7013;Bosanquet Island;AUS;136.33;-11.96;1.85;-1.02;0;12.38;26.97;0.40;1440.70;17.62;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
7025;Inglis Island;AUS;136.22;-12.03;84.34;-1.07;0;6.36;26.81;1.36;1555.06;66.41;7.82;3;0;3;0;0;0;0.00;0.00;0.00;Australian;Australian
7038;Stevens Island;AUS;136.11;-11.55;2.97;-0.83;0;12.14;27.06;0.49;1487.80;13.48;3.52;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
7042;Guluwuru Island;AUS;136.42;-11.52;41.89;-0.81;0;8.23;27.00;0.65;1455.16;36.13;0.00;2;0;2;0;0;0;0.00;0.00;0.00;Australian;Australian
7064;Marchinbar Island;AUS;136.62;-11.27;211.82;-0.76;0;6.47;26.99;1.10;1444.02;60.46;5.95;6;0;6;0;0;0;0.00;0.00;0.00;Australian;Australian
7075;Truant Island;AUS;136.83;-11.67;3.25;-0.82;0;12.62;27.03;0.47;1380.67;0.94;0.44;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
7078;Djeergaree Island;AUS;136.20;-11.63;3.26;-0.86;0;11.91;27.08;0.40;1432.20;8.82;0.54;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
7079;Yargara Island;AUS;136.06;-11.64;1.75;-0.87;0;12.38;27.07;0.47;1485.67;6.80;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
7081;Jirrgari Island;AUS;136.14;-11.71;7.74;-0.92;0;10.09;27.01;0.51;1511.73;22.55;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
7083;Drysdale Island;AUS;136.00;-11.68;51.46;-0.90;0;8.71;27.01;0.56;1576.06;44.70;0.50;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
7085;Pobassoo Island;AUS;136.45;-11.91;4.13;-0.97;0;11.91;26.90;1.26;1455.80;24.98;0.00;2;0;2;0;0;0;0.00;0.00;0.00;Australian;Australian
7086;Elcho Island;AUS;135.74;-11.93;286.19;-1.07;0;6.50;27.00;0.71;1613.52;65.69;8.49;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
7089;Bromby Islet;AUS;136.67;-11.83;3.07;-0.89;0;11.91;27.00;0.00;1388.75;11.69;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
7090;Warnawi Island;AUS;136.04;-11.80;2.66;-0.97;0;11.91;27.07;0.47;1495.00;3.27;10.39;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
7095;Astell Island;AUS;136.41;-11.89;13.76;-0.97;0;10.78;26.91;0.80;1486.36;41.91;0.57;2;0;2;0;0;0;0.00;0.00;0.00;Australian;Australian
7096;Alger Island;AUS;135.96;-11.88;8.89;-1.02;0;11.81;27.03;0.47;1544.44;25.96;0.46;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
7100;Cotton Island;AUS;136.48;-11.85;21.58;-0.94;0;9.10;26.87;0.92;1505.36;39.75;0.50;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
7101;Wigram Island;AUS;136.56;-11.77;23.92;-0.89;0;9.97;26.96;0.88;1446.70;41.66;0.00;2;0;2;0;0;0;0.00;0.00;0.00;Australian;Australian
7103;Bumaga Island;AUS;136.09;-11.76;3.86;-0.95;0;11.91;27.08;0.40;1482.40;16.14;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
7104;Graham Island;AUS;135.96;-11.75;10.46;-0.94;0;11.84;27.06;0.49;1550.60;23.61;0.66;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
7106;Burgunngura Island;AUS;136.08;-11.59;2.79;-0.85;0;12.38;27.10;0.00;1481.00;4.06;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
7108;Bathurst Island;AUS;130.32;-11.64;1671.41;-0.78;0;5.23;27.40;1.22;1673.57;123.55;13.33;18;7;11;0;0;0;0.00;0.00;0.00;Australian;Australian
7110;Raragala Island;AUS;136.27;-11.62;95.99;-0.88;0;8.04;26.97;0.77;1494.48;51.19;2.91;3;0;3;0;0;0;0.00;0.00;0.00;Australian;Australian
7112;Melville Island;AUS;130.96;-11.54;5798.05;-0.76;0;4.44;27.31;1.64;1679.00;148.63;14.00;29;13;16;0;0;0;0.00;0.00;0.00;Australian;Australian
7342;Melomys Island;AUS;124.08;-16.15;7.71;-1.20;0;11.59;27.53;0.47;998.67;11.69;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
7685;Centre Island;AUS;136.77;-15.69;88.73;-1.31;0;10.71;26.60;0.88;1077.79;55.81;14.88;9;1;8;0;0;0;0.00;0.00;0.00;Australian;Australian
7690;Vanderlin Island;AUS;137.03;-15.72;264.26;-1.25;0;10.56;26.61;0.79;1107.93;47.60;15.48;9;1;8;0;0;0;0.00;0.00;0.00;Australian;Australian
7697;Watson Island;AUS;136.81;-15.57;13.46;-1.22;0;17.32;26.69;0.32;1072.71;12.90;13.60;5;1;4;0;0;0;0.00;0.00;0.00;Australian;Australian
7710;Skull Island;AUS;136.80;-15.60;6.59;-1.24;0;19.66;26.68;0.42;1076.56;15.03;0.43;5;1;4;0;0;0;0.00;0.00;0.00;Australian;Australian
7711;Black Islet;AUS;136.66;-15.60;4.39;-1.29;0;19.64;26.65;0.50;1067.33;13.26;0.63;5;1;4;0;0;0;0.00;0.00;0.00;Australian;Australian
7712;West Island;AUS;136.56;-15.59;128.40;-1.32;0;10.59;26.64;0.60;1059.62;39.70;12.71;7;1;6;0;0;0;0.00;0.00;0.00;Australian;Australian
7713;North Island;AUS;136.86;-15.58;54.94;-1.21;0;11.51;26.64;0.68;1114.62;45.20;12.87;7;1;6;0;0;0;0.00;0.00;0.00;Australian;Australian
7780;Heywood Island;AUS;124.33;-15.34;8.11;-0.94;0;12.19;27.74;0.49;1293.29;17.39;0.00;2;0;2;0;0;0;0.00;0.00;0.00;Australian;Australian
7837;Saint Andrew;AUS;125.01;-15.35;15.17;-1.34;0;9.34;27.21;3.87;1493.21;94.85;0.55;3;1;2;0;0;0;0.00;0.00;0.00;Australian;Australian
7840;Augustus Island;AUS;124.55;-15.36;195.58;-1.07;0;6.01;27.47;2.00;1389.51;92.48;0.44;10;3;7;0;0;0;0.00;0.00;0.00;Australian;Australian
7843;Djarumu Island;AUS;124.22;-15.32;1.19;-0.88;0;11.91;27.81;0.68;1227.50;19.24;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
7848;Champagny Island;AUS;124.26;-15.30;14.89;-0.90;0;11.07;27.74;0.60;1300.12;25.41;0.44;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
7902;Jungulu Island;AUS;124.41;-15.30;51.60;-0.96;0;7.31;27.63;1.23;1350.23;83.16;0.43;3;1;2;0;0;0;0.00;0.00;0.00;Australian;Australian
7931;Uwins Island;AUS;124.82;-15.27;34.73;-1.19;0;6.74;27.49;1.67;1473.12;112.77;0.47;4;1;3;0;0;0;0.00;0.00;0.00;Australian;Australian
8220;Boongaree Island;AUS;125.19;-15.08;45.31;-1.30;0;6.07;27.42;3.34;1532.53;130.89;0.37;7;2;5;0;0;0;0.00;0.00;0.00;Australian;Australian
8236;Coronation Island;AUS;124.92;-14.99;41.44;-1.13;0;7.76;27.63;1.36;1524.63;81.87;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
8241;Maria Island;AUS;135.74;-14.87;40.76;-1.37;0;13.03;26.79;0.69;989.08;40.41;0.50;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
8320;Capstan Island;AUS;125.27;-14.58;4.09;-1.04;0;12.62;27.75;0.50;1369.00;12.00;0.51;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
8321;Bigge Island;AUS;125.16;-14.56;180.61;-0.99;0;5.19;27.70;1.23;1443.32;94.97;6.96;8;2;6;0;0;0;0.00;0.00;0.00;Australian;Australian
8425;Wollaston Island;AUS;125.47;-14.50;8.95;-1.10;0;11.43;27.50;2.49;1420.78;75.22;8.94;4;1;3;0;0;0;0.00;0.00;0.00;Australian;Australian
8468;Carlia Island;AUS;125.98;-14.37;4.96;-1.24;0;11.67;27.65;1.50;1158.50;22.81;0.54;3;0;3;0;0;0;0.00;0.00;0.00;Australian;Australian
8507;Katers Island;AUS;125.53;-14.46;18.13;-1.11;0;8.24;27.69;1.23;1351.96;61.67;0.50;3;1;2;0;0;0;0.00;0.00;0.00;Australian;Australian
8532;North East Islet;AUS;136.94;-13.64;4.32;-0.88;0;14.76;26.96;0.49;981.14;13.03;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
8634;Hawk Island;AUS;136.90;-13.67;2.24;-0.89;0;14.76;27.00;0.00;973.33;3.86;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
8699;Sir Graham Moore Island;AUS;126.55;-13.89;30.04;-1.05;0;9.50;27.78;0.47;1039.81;24.02;0.47;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
8755;Borda Island;AUS;126.02;-14.24;7.29;-1.16;0;11.57;27.66;0.90;1114.29;22.97;0.00;3;1;2;0;0;0;0.00;0.00;0.00;Australian;Australian
8763;South West Osborn Island;AUS;125.95;-14.36;13.76;-1.21;0;9.66;27.67;1.87;1205.41;54.79;0.50;2;1;1;0;0;0;0.00;0.00;0.00;Australian;Australian
8768;Middle Osborn Island;AUS;126.01;-14.32;24.16;-1.21;0;8.72;27.49;2.50;1190.63;72.86;0.50;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
8775;Groote Eylandt;AUS;136.64;-14.02;2272.55;-0.94;0;6.01;26.72;2.10;1156.56;82.94;31.58;24;9;15;0;0;0;0.00;0.00;0.00;Australian;Australian
8846;Townshend Island;AUS;150.51;-22.28;80.50;-0.93;0;6.33;23.45;0.95;1121.05;91.38;8.04;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
8847;Leicester Island;AUS;150.44;-22.25;14.26;-0.95;0;13.59;23.56;0.49;1026.11;17.66;0.54;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
8848;Mangrove Island;AUS;149.88;-22.24;5.24;-1.23;0;14.29;23.53;0.47;948.67;1.70;0.53;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
8850;Collins Island;AUS;150.31;-22.24;3.39;-1.00;0;13.81;23.58;0.43;955.25;8.44;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
8892;Long Island;AUS;149.89;-22.15;95.27;-1.17;0;7.93;23.49;0.83;1020.92;60.87;1.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
8893;Quail Island;AUS;149.98;-22.14;29.17;-1.12;0;9.56;23.50;0.73;961.03;30.86;0.47;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
8905;Hexham Island;AUS;150.37;-22.02;1.13;-0.86;0;13.33;23.55;0.50;933.43;15.83;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
8938;Avoid Island;AUS;149.66;-21.97;1.28;-1.19;0;13.81;23.60;0.00;1221.50;2.50;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
8942;Hunter Island;AUS;150.14;-21.97;1.50;-0.95;0;13.33;23.60;0.46;881.28;9.44;18.48;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
8946;Wild Duck Island;AUS;149.86;-22.00;4.61;-1.10;0;13.65;23.50;0.00;1116.80;6.88;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
8953;Tynemouth Island;AUS;150.13;-22.00;1.76;-0.97;0;12.86;23.55;0.50;924.50;10.50;19.73;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
8954;Turn Island;AUS;149.81;-21.99;1.02;-1.12;0;13.33;23.55;0.51;1137.50;18.49;3.96;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
8955;Marble Island;AUS;150.17;-21.98;6.37;-0.95;0;12.98;23.46;0.90;971.00;28.64;2.61;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
8956;Aquila Island;AUS;149.57;-21.98;2.04;-1.24;0;13.81;23.60;0.00;1214.40;10.01;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
9004;Curtis Island;AUS;151.15;-23.61;586.41;-1.15;0;6.73;22.83;1.34;913.31;65.30;18.41;3;1;2;0;0;0;0.00;0.00;0.00;Australian;Australian
9018;North Keppel Island;AUS;150.90;-23.07;5.64;-1.09;0;15.48;23.12;0.79;1225.33;44.01;3.54;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
9116;Thevenard Island;AUS;115.00;-21.46;5.89;-0.98;0;9.05;25.84;0.50;307.89;1.52;0.58;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
9118;North Island;AUS;115.37;-21.46;1.68;-1.13;0;9.05;26.40;0.00;298.90;2.40;0.60;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
9119;Middle Mangrove Island;AUS;115.36;-21.48;1.12;-1.14;0;9.05;26.40;0.00;298.22;0.48;0.50;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
9127;Boodie Island;AUS;115.33;-20.96;2.18;-0.83;0;8.57;25.90;0.00;273.00;1.63;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
9140;Middle Island;AUS;115.33;-20.91;3.33;-0.80;0;8.57;25.90;0.00;269.00;0.00;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
9141;Barrow Island;AUS;115.40;-20.79;235.93;-0.77;0;5.23;25.76;1.00;262.67;13.70;3.35;10;1;9;0;0;0;0.00;0.00;0.00;Australian;Australian
9171;Sholl Island;AUS;115.89;-20.94;2.98;-1.03;0;8.25;26.50;0.00;265.75;2.95;0.00;1;0;1;0;0;0;0.00;0.00;0.00;Australian;Australian
9173;Potter Island;AUS;116.15;-20.94;1.63;-1.12;0;8.57;26.75;0.50;258.50;0.50;0.50;3;0;3;0;0;0;0.00;0.00;0.00;Australian;Australian
9179;North East Island;AUS;150.34;-21.66;3.48;-0.70;0;11.67;23.55;1.50;971.50;25.32;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
9183;Curlew Island;AUS;149.80;-21.60;5.62;-0.94;0;12.38;23.45;0.50;1373.50;38.96;91.07;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
9192;Pine Peak Island;AUS;150.26;-21.52;1.84;-0.68;0;11.91;23.80;0.00;964.00;15.00;127.99;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
9195;Hotspur Island;AUS;150.27;-21.48;1.51;-0.67;0;11.91;23.77;0.66;1004.73;19.20;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
9205;Knight Island;AUS;149.71;-21.45;1.65;-0.92;0;12.38;23.60;1.00;1450.50;11.50;0.00;1;1;0;0;0;0;0.00;0.00;0.00;Australian;Australian
